Title,Accession number,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Publisher,Volume,Issue,Pages,Issue date,Publication year,Language,ISSN,E-ISSN,DOI,Article number,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Database,Copyright,Data Provider
"Synthesis of ZnO/Si Hierarchical Nanowire Arrays for Photocatalyst Application","20170203237143","Li, Dingguo (1); Yan, Xiaolan (1); Lin, Chunhua (2); Huang, Shengli (1, 2, 3, 4); Tian, Z. Ryan (2); He, Bing (1); Yang, Qianqian (1); Yu, Binbin (1, 3, 4); He, Xu (1); Li, Jing (1); Wang, Jiayuan (1); Zhan, Huahan (1); Li, Shuping (1); Kang, Junyong (1) ","(1) Fujian Provincial Key Laboratory of Semiconductors and Applications, Collaborative Innovation Center for Optoelectronic Semiconductors and Efficient Devices, Department of Physics, Xiamen University, Xiamen; 361005, China (2) Department of Chemistry and Biochemistry, University of Arkansas, Fayetteville; AR; 72701, United States (3) State Key Lab of Silicon Materials, Zhejiang University, Hangzhou; 310027, China (4) Fujian Provincial Key Laboratory of Eco-Industrial Green Technology, Wuyi University, Fujian; 354300, China ","Huang, Shengli(huangsl@xmu.edu.cn) ","Nanoscale Research Letters","Nanoscale Res. Lett.","Springer New York LLC","12","1","","December 1, 2017","2017","English","19317573","1556276X","10.1186/s11671-016-1803-0","10","","Journal article (JA)","ZnO/Si nanowire arrays with hierarchical architecture were synthesized by solution method with ZnO seed layer grown by atomic layer deposition and magnetron sputtering, respectively. The photocatalytic activity of the as-grown tree-like arrays was evaluated by the degradation of methylene blue under ultraviolet light at ambient temperature. The comparison of morphology, crystal structure, optical properties, and photocatalysis efficiency of the two samples in different seeding processes was conducted. It was found that the ZnO/Si nanowire arrays presented a larger surface area with better crystalline and more uniform ZnO branches on the whole sidewall of Si backbones for the seed layer by atomic layer deposition, which gained a strong light absorption as high as 98% in the ultraviolet and visible range. The samples were proven to have a potential use in photocatalyst, but suffered from photodissolution and memory effect. The mechanism of the photocatalysis was analyzed, and the stability and recycling ability were also evaluated and enhanced. © 2017, The Author(s).","37","Zinc oxide","Aromatic compounds - Atomic layer deposition - Catalysis - Crystal structure - Deposition - Electromagnetic wave absorption - Light absorption - Nanowires - Optical properties - Photocatalysis - Photocatalysts - Semiconductor materials","Hierarchical architectures - Nanowire arrays - Photocatalytic activities - Recycling ability - Seeding process - Solution methods - Ultra-violet light - Zno seed layers","711 Electromagnetic WavesElectromagnetic Waves - 712.1 Semiconducting MaterialsSemiconducting Materials - 741.1 Light/OpticsLight/Optics - 761 NanotechnologyNanotechnology - 802.2 Chemical ReactionsChemical Reactions - 802.3 Chemical OperationsChemical Operations - 803 Chemical Agents and Basic Industrial ChemicalsChemical Agents and Basic Industrial Chemicals - 804.1 Organic CompoundsOrganic Compounds - 804.2 Inorganic CompoundsInorganic Compounds - 933 Solid State PhysicsSolid State Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Effects of Post Annealing Treatments on the Interfacial Chemical Properties and Band Alignment of AlN/Si Structure Prepared by Atomic Layer Deposition","20170703344253","Sun, Long (1); Lu, Hong-Liang (1, 2); Chen, Hong-Yan (1); Wang, Tao (1); Ji, Xin-Ming (1); Liu, Wen-Jun (1); Zhao, Dongxu (2); Devi, Anjana (3); Ding, Shi-Jin (1); Zhang, David Wei (1) ","(1) State Key Laboratory of ASIC and System, Institute of Advanced Nanodevices, School of Microelectronics, Fudan University, Shanghai; 200433, China (2) State Key Laboratory of Luminescence and Applications, Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun; 130033, China (3) Inorganic Materials Chemistry, Ruhr-University Bochum, Bochum; 44780, Germany ","Lu, Hong-Liang(honglianglu@fudan.edu.cn) ","Nanoscale Research Letters","Nanoscale Res. Lett.","Springer New York LLC","12","1","","December 1, 2017","2017","English","19317573","1556276X","10.1186/s11671-016-1822-x","102","","Journal article (JA)","The influences of annealing temperature in N2atmosphere on interfacial chemical properties and band alignment of AlN/Si structure deposited by atomic layer deposition have been investigated based on x-ray photoelectron spectroscopy and spectroscopic ellipsometry. It is found that more oxygen incorporated into AlN film with the increasing annealing temperature, resulting from a little residual H2O in N2atmosphere reacting with AlN film during the annealing treatment. Accordingly, the Si–N bonding at the interface gradually transforms to Si–O bonding with the increasing temperature due to the diffusion of oxygen from AlN film to the Si substrate. Specially, the Si–O–Al bonding state can be detected in the 900 °C-annealed sample. Furthermore, it is determined that the band gap and valence band offset increase with increasing annealing temperature. © 2017, The Author(s).","30","Annealing","Atmospheric temperature - Atomic layer deposition - Chemical bonds - Chemical properties - Crystal atomic structure - Deposition - Energy gap - Interfaces (materials) - Silicon - Spectroscopic ellipsometry - X ray photoelectron spectroscopy","Annealed samples - Annealing temperatures - Annealing treatments - Diffusion of oxygens - Increasing temperatures - Interfacial chemicals - Post annealing treatment - Valence band offsets","443.1 Atmospheric PropertiesAtmospheric Properties - 537.1 Heat Treatment ProcessesHeat Treatment Processes - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 801 ChemistryChemistry - 801.4 Physical ChemistryPhysical Chemistry - 802.3 Chemical OperationsChemical Operations - 813.1 Coating TechniquesCoating Techniques - 931.3 Atomic and Molecular PhysicsAtomic and Molecular Physics - 941.4 Optical Variables MeasurementsOptical Variables Measurements - 951 Materials ScienceMaterials Science","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Two-dimensional interferometric Rayleigh scattering velocimetry using multibeam probe laser","20171203481344","Sheng, Wang (1, 2); Jin-Hai, Si (1); Jun, Shao (2); Zhi-Yun, Hu (2); Jing-Feng, Ye (2); Jing-Ru, Liu (2) ","(1) Xi'an Jiaotong University, Shannxi Key Lab of Information Photonic Technique, School of Electronic and information Engineering, Xi'an, China (2) State Key Laboratory of Laser Interaction with Matter, Northwest Institute of Nuclear Technology, Xi'an, China ","Sheng, Wang(wangsheng@nint.ac.cn) ","Optical Engineering","Opt Eng","SPIE","56","11","","November 1, 2017","2017","English","00913286","15602303","10.1117/1.OE.56.11.111705","111705","OPEGAR","Journal article (JA)","In order to achieve the two-dimensional (2-D) velocity measurement of a flow field at extreme condition, a 2-D interferometric Rayleigh scattering (IRS) velocimetry using a multibeam probe laser was developed. The method using a multibeam probe laser can record the reference interference signal and the flow interference signal simultaneously. What is more, this method can solve the problem of signal overlap using the laser sheet detection method. The 2-D IRS measurement system was set up with a multibeam probe laser, aspherical lens collection optics, and a solid Fabry-Perot etalon. A multibeam probe laser with 0.5-mm intervals was formed by collimating a laser sheet passing through a cylindrical microlens arrays. The aspherical lens was used to enhance the intensity of the Rayleigh scattering signal. The 2-D velocity field results of a Mach 1.5 air flow were obtained. The velocity in the flow center is about 450 m/s. The reconstructed results fit well with the characteristic of flow, which indicate the validity of this technique. © The Authors.","15","Probes","Air - Fabry-Perot interferometers - Interferometry - Microlenses - Microoptics - Rayleigh scattering - Velocimeters - Velocity - Velocity measurement","Cylindrical microlens - Detection methods - Extreme conditions - Fabry-Perot etalons - Flow interference - Interference signal - Measurement system - Two Dimensional (2 D)","711 Electromagnetic WavesElectromagnetic Waves - 741.1 Light/OpticsLight/Optics - 741.3 Optical Devices and SystemsOptical Devices and Systems - 804 Chemical Products GenerallyChemical Products Generally - 941.3 Optical InstrumentsOptical Instruments - 941.4 Optical Variables MeasurementsOptical Variables Measurements - 943.3 Special Purpose InstrumentsSpecial Purpose Instruments","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Thermal vibrations in the metallic glass Cu64Zr36","20164903099180","Schönfeld, Bernd (1); Zemp, Jérôme (1); Stuhr, Uwe (2) ","(1) Department of Materials, Laboratory of Metal Physics and Technology, ETH Zurich, Zurich; 8093, Switzerland (2) Laboratory of Neutron Scattering and Imaging, Paul Scherrer Institut, Villigen-PSI; 5232, Switzerland ","","Journal of Physics Condensed Matter","J Phys Condens Matter","Institute of Physics Publishing","29","1","","November 1, 2017","2017","English","09538984","1361648X","10.1088/0953-8984/29/1/015401","015401","JCOMEL","Journal article (JA)","Neutrons with 14.7 and 34 meV energy were used to determine the elastic and inelastic part of the structure factor for the metallic glass Cu64Zr36at 250 K. Based on the temperature dependence of the elastic scattering between 150 K and RT, an average mean-square displacement 〈u2〉 = 0.027(3)Å2at 250 K is obtained. The experimental scattering-vector dependence of inelastic scattering in reference to elastic scattering is found to be well described by the Debye model. Both results are supported by molecular dynamics simulations. A procedure is presented to separate the elastic part also in total x-ray scattering. This allows the smearing of structural information due to thermal vibrations to be eliminated. © 2016 IOP Publishing Ltd.","33","Metallic glass","Elastic scattering - Glass - Inelastic scattering - Molecular dynamics - Neutron scattering - Temperature distribution - X ray scattering","Atomic vibration - Mean square displacement - Molecular dynamics simulations - Scattering vectors - Structural information - Structure factors - Temperature dependence - Thermal vibration","531 Metallurgy and MetallographyMetallurgy and Metallography - 641.1 ThermodynamicsThermodynamics - 801.4 Physical ChemistryPhysical Chemistry - 812.3 GlassGlass - 932.1 High Energy PhysicsHigh Energy Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Adjusting band gap and charge transfer of organometallic complex adsorbed on MoS2monolayer using vertical electric-field: A first-principles investigation","20164903099451","Bui, Viet Q. (1); Le, Hung M. (2); Kawazoe, Yoshiyuki (3); Kim, Yongho (1) ","(1) Department of Applied Chemistry, Institute of Natural Sciences, Kyung Hee University, Yongin-si, Gyonggi-do; 17104, Korea, Republic of (2) Computational Chemistry Research Group, Faculty of Applied Sciences, Ton Duc Thang University, Ho Chi Minh City, Viet Nam (3) New Industry Creation Hatchery Center, Tohoku University, Sendai; 980-8579, Japan ","","Journal of Physics Condensed Matter","J Phys Condens Matter","Institute of Physics Publishing","29","1","","November 1, 2017","2017","English","09538984","1361648X","10.1088/0953-8984/29/1/015003","015003","JCOMEL","Journal article (JA)","In this paper, we propose the use of benzene (Bz) to cover the active site on top of a transition metal atom (Cr/Mn/Fe) adsorbed on the MoS2monolayer. Stable configurations of adatom on the MoS2surface were predicted using first-principles calculations and their electronic, magnetic properties were investigated. In addition, the influence of vertical electric field on the electronic band structures of the systems was carefully examined. Analyzing the adsorption energies of transition metals given by the PBE calculations, we found that the benzene molecule stabilized the binding of Cr and Mn on the MoS2surface, but destabilized the Fe binding by approximately 33% of adsorption energy. The attachment of benzene caused modifications on the total magnetizations of the Cr-MoS2and Mn-MoS2structures. The Bz-Mn@MoS2structure was found to exhibit half-metallicity with 100% spin polarization at the Fermi level. The influence of various degrees of vertical electric field was shown to produce a tensile stress, which altered the lattice parameters and led to band gap narrowing and dramatic shifts of the Fermi level. © 2016 IOP Publishing Ltd.","53","Molybdenum compounds","Benzene - Binding energy - Bins - Calculations - Charge transfer - Electric fields - Energy gap - Fermi level - Manganese - Metals - Monolayers - Organometallics - Spin polarization - Transition metals","Adsorption energies - Electronic band structure - First-principles calculation - First-principles investigations - Organo-metallic complexes - Stable Configuration - Transition metal atoms - Vertical electric fields","531 Metallurgy and MetallographyMetallurgy and Metallography - 543.2 Manganese and AlloysManganese and Alloys - 694.4 StorageStorage - 701.1 Electricity: Basic Concepts and PhenomenaElectricity: Basic Concepts and Phenomena - 801.4 Physical ChemistryPhysical Chemistry - 802.2 Chemical ReactionsChemical Reactions - 804.1 Organic CompoundsOrganic Compounds - 921 MathematicsMathematics - 931.3 Atomic and Molecular PhysicsAtomic and Molecular Physics - 932.1 High Energy PhysicsHigh Energy Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Nematic liquid crystals on sinusoidal channels: The zigzag instability","20164903099363","Silvestre, Nuno M. (1, 2); Romero-Enrique, Jose M. (3); Telo Da Gama, Margarida M. (1, 2) ","(1) Departamento de Física, Faculdade de Ciências, Universidade de Lisboa, Lisboa, Campo Grande; P-1649-003, Portugal (2) Centro de Física Teórica e Computacional, Universidade de Lisboa, Lisboa, Campo Grande; P-1649-003, Portugal (3) Departamento de Física Atómica, Molecular y Nuclear, Area de Física Teórica, Universidad de Sevilla, Apartado de Correos 1065, Sevilla; 41080, Spain ","","Journal of Physics Condensed Matter","J Phys Condens Matter","Institute of Physics Publishing","29","1","","November 1, 2017","2017","English","09538984","1361648X","10.1088/0953-8984/29/1/014004","014004","JCOMEL","Journal article (JA)","Substrates which are chemically or topographically patterned induce a variety of liquid crystal textures. The response of the liquid crystal to competing surface orientations, typical of patterned substrates, is determined by the anisotropy of the elastic constants and the interplay of the relevant lengths scales, such as the correlation length and the surface geometrical parameters. Transitions between different textures, usually with different symmetries, may occur under a wide range of conditions. We use the Landau-de Gennes free energy to investigate the texture of nematics in sinusoidal channels with parallel anchoring bounded by nematic-air interfaces that favour perpendicular (hometropic) anchoring. In micron size channels 5CB was observed to exhibit a non-trivial texture characterized by a disclination line, within the channel, which is broken into a zigzag pattern. Our calculations reveal that when the elastic anisotropy of the nematic does not favour twist distortions the defect is a straight disclination line that runs along the channel, which breaks into a zigzag pattern with a characteristic period, when the twist elastic constant becomes sufficiently small when compared to the splay and bend constants. The transition occurs through a twist instability that drives the defect line to rotate from its original position. The interplay between the energetically favourable twist distortions that induce the defect rotation and the liquid crystal anchoring at the surfaces leads to the zigzag pattern. We investigate in detail the dependence of the periodicity of the zigzag pattern on the geometrical parameters of the sinusoidal channels, which in line with the experimental results is found to be non-linear. © 2016 IOP Publishing Ltd.","25","Nematic liquid crystals","Anisotropy - Crystal defects - Crystal orientation - Elastic constants - Free energy - Geometry - Liquid crystals - Liquids","Correlation lengths - Elastic instabilities - Landau-de Gennes free energy - Patterned substrates - Sinusoidal channels - Surface orientation - Topological defect - Twist elastic constant","641.1 ThermodynamicsThermodynamics - 921 MathematicsMathematics - 931.2 Physical Properties of Gases, Liquids and SolidsPhysical Properties of Gases, Liquids and Solids - 933.1.1 Crystal LatticeCrystal Lattice","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"New subject sections for Journal of Physics: Condensed Matter, and 50 years of the Journal of Physics series","20164903099663","Gardner, Jason S. (1, 2) ","(1) Neutron Group, National Synchrotron Radiation Research Center, Hsinchu; 30076, Taiwan (2) Australian Nuclear Science and Technology Organisation, Lucas Heights; NSW, Australia ","Gardner, Jason S.(gardner.j@nsrrc.org.tw) ","Journal of Physics Condensed Matter","J Phys Condens Matter","Institute of Physics Publishing","29","1","","November 1, 2017","2017","English","09538984","1361648X","10.1088/0953-8984/29/1/010201","010201","JCOMEL","Journal article (JA)","",,,,,,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Effect of the degree of crosslinking on the interfacial layer structure of poly(vinyl chloride) dispersed with crosslinked poly(n-butyl methacrylate) particles","20165203189534","Nakamura, Yoshinobu (1); Matsumoto, Takuya (1); Miyazaki, Ken-Ichi (1); Noda, Masayo (1); Takakura, Kazuki (1); Tsutsumi, Ryota (1); Fujii, Syuji (1); Fujiwara, Kazuko (2); Hikasa, Shigeki (2); Sasaki, Mariko (3) ","(1) Department of Applied Chemistry, Osaka Institute of Technology, Osaka, Japan (2) Industrial Technology Center of Okayama Prefecture Government, Okayama, Japan (3) Osaka, Japan ","Nakamura, Yoshinobu(nakamura@chem.oit.ac.jp) ","Composite Interfaces","Compos Interfaces","Taylor and Francis Ltd.","24","8","761-778","October 13, 2017","2017","English","09276440","15685543","10.1080/09276440.2016.1270644","","CMNTEU","Journal article (JA)","The interfacial layer structure of a model incompatible polymer blend system was analyzed using1H pulse nuclear magnetic resonance (pulse NMR) spectroscopy. Non-crosslinked and crosslinked poly(n-butyl methacrylate) particles with a mean size of ca. 0.9 μm were prepared by seeded emulsion polymerization, and the degree of crosslinking was varied. The particles were powdered using a freeze-dry method and dispersed in poly(vinyl chloride) by melt blending. Dynamic mechanical analysis indicated that the non-crosslinked particles were completely compatible. In contrast, mutual diffusion of the polymer chains in the crosslinked particles was restricted within the particle/matrix interfacial layer. As a result, an incompatible phase structure in which the crosslinked particles were dispersed in the continuous phase was formed. Pulse NMR analysis indicated that the interfacial layer thickness was in the range of 17–98 nm. The thickness decreased with an increase in the degree of crosslinking in the particles. The interfacial layer thickness in the particles was approximately 10 times larger than that for the incompatible polymer pair. Tensile test results indicated that the elongation at break was dependent on the thickness of the interfacial layer. The yield stress was developed for the particles with high hardness that was independent of the interfacial thickness. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","26","Nuclear magnetic resonance","Blending - Chlorine compounds - Dynamic mechanical analysis - Emulsification - Emulsion polymerization - Isomers - Nuclear magnetic resonance spectroscopy - Phase structure - Polymer blends - Polymerization - Polyvinyl chlorides - Tensile testing - Yield stress","compatibility - Degree of cross-linking - Elongation at break - Interfacial thickness - Interfacial-layer thickness - Poly(n-butyl methacrylate) (Pn-BMA) - Pulse NMR - Seeded emulsion polymerization",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Electrochemical properties of TiO2oxide layer deposited on Ti6Al7Nb alloy","20164102896268","Basiaga, Marcin (1); Szewczenko, Janusz (1); Walke, Witold (1); Paszenda, Zbigniew (1); Antonowicz, Magdalena (1); Hyla, Agnieszka (1) ","(1) Faculty of Biomedical Engineering, Department of Biomaterials and Medical Devices Engineering, Silesian University of Technology, Roosevelta 40, Zabrze, Poland ","Basiaga, Marcin(Marcin.Basiaga@polsl.pl) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","Springer Verlag","526","","3-10","October 1, 2017","2017","English","21945357","","10.1007/978-3-319-47154-9_1","","","Monograph chapter (MC)","One way to increase the biocompatibility of the surface of titanium alloys is to produce a surface layer with better physicochemical properties of the whole set than the base. The most popular methods of surface modification used in medical products include: chemical methods (eg. sol-gel method, atomic layer deposition (ALD)) and electrochemical (eg. anodic oxidation, fluorescent processing). Therefore, authors of this paper carried out a comparative analysis of TiO2layers produced both using chemical (ALD) and electrochemical (anodic oxidation) methods. The study was performed based on evaluation of electrochemical properties of produced TiO2 layer on the Ti6Al7Nb substrate alloy. As a part of electrochemical properties testing, potentiodynamic, potentiostatic and impedance studies were performed. All the tests were carried out in simulated physiological Ringer’s solution in T = 37±1 C temperature. Based on the results it was found that the most favorable set of electrochemical properties characterises TiO2layer deposited by ALD method. © Springer International Publishing AG 2017.","19","Anodic oxidation","Atomic layer deposition - Biocompatibility - Chemical analysis - Chemical modification - Electrochemical properties - Oxidation - Sol-gel process - Sol-gels - Surface morphology - Surface treatment - Titanium alloys - Titanium dioxide","ALD method - Chemical method - Comparative analysis - Impedance studies - Medical products - Physicochemical property - Potentiodynamics - Substrate alloys","461.9.1 ImmunologyImmunology - 539.2.1 Protection MethodsProtection Methods - 542.3 Titanium and AlloysTitanium and Alloys - 801.4.1 ElectrochemistryElectrochemistry - 802.2 Chemical ReactionsChemical Reactions - 804 Chemical Products GenerallyChemical Products Generally - 804.2 Inorganic CompoundsInorganic Compounds - 812.3 GlassGlass - 813.1 Coating TechniquesCoating Techniques","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Temporal evolution of137Cs,237Np, and239+240Pu and estimated vertical239+240Pu export in the northwestern Mediterranean Sea","20171403537755","Bressac, M. (1, 2); Levy, I. (1); Chamizo, E. (3); La Rosa, J.J. (1, 4); Povinec, P.P. (1, 5); Gastaud, J. (1); Oregioni, B. (1) ","(1) International Atomic Energy Agency, Environment Laboratories, MC; 98012, Monaco (2) Sorbonne Universités, Université Pierre et Marie curie, UMR 7093, Observatoire Océanologique de Villefranche, Laboratoire d'Océanographie de Villefranche-sur-Mer, France (3) Centro Nacional de Aceleradores, Universidad de Sevilla, Consejo Superior de Investigaciones Científicas, Junta de Andalucía, Thomas Alva Edison 7, Seville; 41092, Spain (4) National Institute of Standards and Technology, Gaithersburg; MD; 20899-8462, United States (5) Comenius University, Faculty of Mathematics, Physics and Informatics, Bratislava; 84248, Slovakia ","Bressac, M.(bressac@obs-vlfr.fr) ","Science of the Total Environment","Sci. Total Environ.","Elsevier B.V.","595","","178-190","October 1, 2017","2017","English","00489697","18791026","10.1016/j.scitotenv.2017.03.137","","STEVA8","Journal article (JA)","The evolution of137Cs,237Np and239+240Pu at the DYFAMED station (NW Mediterranean) is discussed in relation to physical processes, downward fluxes of particles, and changes in the main input sources. The data set presented in this study represents the first complete237Np vertical profiles (0.12–0.27 μBq L− 1), and constitutes a baseline measurement to assess future changes. A similar behavior of Cs and Np has been evidenced, confirming that Np behaves conservatively. While the137Cs decrease has been driven by its radioactive decay, the vertical distribution of237Np has not substantially changed over the last decade. In the absence of recent major inputs, a homogenization of their vertical distribution occurred, partly due to deep convection events that became more intense during the last decade. In contrast,239+240Pu surface levels in the NW Mediterranean waters have fallen in the past four decades by a factor of 5. This decrease in surface has been balanced by higher concentrations in the deep-water layers. A first estimate of the downward239+240Pu fluxes in the NW Mediterranean Sea is proposed over more than two decades. This estimation, based on the DYFAMED sediment trap time-series data and published239+240Pu flux measurements, suggests that sinking particles have accounted for 60–90% of the upper layer (0–200 m) Pu inventory loss over the period 1989–2013. The upper layer residence time of Pu is estimated to be ~ 28 years, twice as long as the residence time estimated for the whole western Mediterranean (~ 15 years). This difference highlights the slow removal of Pu in the open waters of the NW Mediterranean and confirms that most of the Pu removal occurs along the coastal margin where sedimentation rates are high. © 2017 Elsevier B.V.","93","Residence time distribution","Nuclear fuels","DYFAMED - Marine tracer - Northwestern Mediterranean - Plutonium isotopes - Vertical exports","922.1 Probability TheoryProbability Theory","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Thymol nanoemulsions formed via spontaneous emulsification: Physical and antimicrobial properties","20171503559648","Li, Jianming (1); Chang, Jun Won (2); Saenger, Megan (1); Deering, Amanda (2) ","(1) Center for Paralysis Research, Purdue University, West Lafayette; IN; 47906, United States (2) Department of Food Science, Purdue University, West Lafayette; IN; 47906, United States ","Li, Jianming(jianming@purdue.edu) ","Food Chemistry","Food Chem.","Elsevier Ltd","232","","191-197","October 1, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.03.147","","FOCHDJ","Journal article (JA)","In this work, we prepared various sub-micron thymol emulsions with high hydrophilic-lipophilic balance (HLB) surfactants via spontaneous emulsification. Emulsion properties, such as size, polydispersity and charge, were assessed for each surfactant type and mass fraction. Emulsion stability was characterized by monitoring droplet size following exposure to physical (centrifugation) and thermal stressors (freeze, thaw cycling). Emulsions were subsequently screened against several challenge pathogens to evaluate antimicrobial efficacy. Based on these time-kill assays, exemplary formulations were further tested as sanitizing washes on lettuce and blueberries inoculated with food-borne bacterial biofilms. Antimicrobial data elucidate both surfactant and formulation specific antagonisms between thymol and the emulsifying agents. However, the best emulsion compositions were capable of reducing planktonic bacteria by >4 logs and biofilm bacteria by 1.5–2.5 logs in 60 s. These results are comparable to the efficacy of chlorine at ∼50–200 ppm. The experimental results have implications in emulsion formulations involving thymol and other terpenoids. © 2017 Elsevier Ltd","32","Emulsification","Antimicrobial agents - Bacteria - Biofilms - Emulsions - Microorganisms - Phenols - Surface active agents","Anti-microbial properties - Antimicrobial - Emulsion properties - Emulsion stability - Nanoemulsion - Planktonic bacteria - Spontaneous emulsification - Thymol","461.6 Medicine and PharmacologyMedicine and Pharmacology - 461.9 BiologyBiology - 462.5 Biomaterials (including synthetics)Biomaterials (including synthetics) - 802.3 Chemical OperationsChemical Operations - 803 Chemical Agents and Basic Industrial ChemicalsChemical Agents and Basic Industrial Chemicals - 804 Chemical Products GenerallyChemical Products Generally - 804.1 Organic CompoundsOrganic Compounds","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Qualitative and quantitative analysis of milk for the detection of adulteration by Laser Induced Breakdown Spectroscopy (LIBS)","20171503565337","Moncayo, S. (1); Manzoor, S. (1); Rosales, J.D. (1); Anzano, J. (2); Caceres, J.O. (1) ","(1) Laser Chemistry Lab, Department of Analytical Chemistry, Faculty of Chemical Sciences, Complutense University, Madrid; 28040, Spain (2) Laser Laboratory and Environment, Department of Analytical Chemistry, Faculty of Sciences, University of Zaragoza, Pedro Cerbuna 12, Zaragoza; 50009, Spain ","Caceres, J.O.(jcaceres@ucm.es) ","Food Chemistry","Food Chem.","Elsevier Ltd","232","","322-328","October 1, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.04.017","","FOCHDJ","Journal article (JA)","The present work focuses on the development of a fast and cost effective method based on Laser Induced Breakdown Spectroscopy (LIBS) to the quality control, traceability and detection of adulteration in milk. Two adulteration cases have been studied; a qualitative analysis for the discrimination between different milk blends and quantification of melamine in adulterated toddler milk powder. Principal Component Analysis (PCA) and neural networks (NN) have been used to analyze LIBS spectra obtaining a correct classification rate of 98% with a 100% of robustness. For the quantification of melamine, two methodologies have been developed; univariate analysis using CN emission band and multivariate calibration NN model obtaining correlation coefficient (R2) values of 0.982 and 0.999 respectively. The results of the use of LIBS technique coupled with chemometric analysis are discussed in terms of its potential use in the food industry to perform the quality control of this dairy product. © 2017 Elsevier Ltd","37","Quality control","Atomic emission spectroscopy - Cost effectiveness - Laser induced breakdown spectroscopy - Melamine - Neural networks - Principal component analysis - Spectrum analysis","Chemometric analysis - Correlation coefficient - Cost-effective methods - Laserinduced breakdown spectroscopy (LIBS) - Milk adulterations - Multivariate calibration - Qualitative analysis - Qualitative and quantitative analysis","804.1 Organic CompoundsOrganic Compounds - 911.2 Industrial EconomicsIndustrial Economics - 913.3 Quality Assurance and ControlQuality Assurance and Control - 922.2 Mathematical StatisticsMathematical Statistics - 931.1 MechanicsMechanics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Statistical analysis of cranial measurements - determination of indices for assessing skull shape in patients with isolated craniosynostosis","20164102898599","Kawlewska, Edyta (1); Wolaski, Wojciech (1); Larysz, Dawid (2); Gzik-Zroska, Boena (3); Joszko, Kamil (1); Gzik, Marek (1); Gruszczyska, Katarzyna (4) ","(1) Department of Biomechatronics, Faculty of Biomedical Engineering, Silesian University of Technology, Zabrze, Poland (2) Department of Radiotherapy, Maria Sklodowska-Curie Memorial Cancer Center, Institute of Oncology, Gliwice, Poland (3) Department of Biomaterials and Medical Devices Engineering, Faculty of Biomedical Engineering, Silesian University of Technology, Zabrze, Poland (4) Department of Radiology and Nuclear Medicine, School of Medicine in Katowice, Medical University of Silesia, Katowice, Poland ","Kawlewska, Edyta(edyta.kawlewska@polsl.pl) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","Springer Verlag","526","","132-144","October 1, 2017","2017","English","21945357","","10.1007/978-3-319-47154-9_16","","","Monograph chapter (MC)","This paper presents a morphological analysis of the skull shape in infants under one year of age. Three-dimensional measurements were performed on models generated from images in Mimics software. Subsequently, a multivariate statistical analysis of the measured dimensions was performed to determine key indicators of the skull shape. Eventually it was developed the norms of skull indices for children up to one year of age. Regular values of these indices were compared with abnormal values measured in patients with isolated craniosynostosis. With the use of these indices it is possible to perform a quantitative evaluation of head deformity. © Springer International Publishing AG 2017.","17","Statistical methods","Multivariant analysis","Craniometry - Craniosynostosis - Index - Infant - Morphometry - Norm - Skull","922 Statistical MethodsStatistical Methods - 922.2 Mathematical StatisticsMathematical Statistics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
